userId,movieId,rating,timestamp
148,37,3.0,1280883231
472,150,5.0,1323579574
995,137,4.0,1303160416
172,464,1.5,1358246516
563,116,2.5,1290383320
531,448,5.0,1299633056
120,63,2.0,1285504590
836,341,4.0,1349159360
737,329,1.0,1283473561
66,396,4.0,1337902568
141,283,2.5,1281159962
446,116,3.0,1388994115
506,303,3.0,1254357712
189,498,0.5,1286651822
158,329,4.0,1296999938
610,475,5.0,1385635161
670,284,4.0,1318592403
947,35,5.0,1345393416
246,363,2.5,1306493000
856,166,3.0,1395719275
944,96,3.0,1333329874
748,169,4.0,1295670894
33,323,5.0,1353997149
361,184,5.0,1392381332
753,137,4.0,1395377372
330,387,4.0,1367687415
512,51,4.0,1313332219
850,228,3.0,1319748966
787,77,4.5,1302595122
71,433,4.0,1276708333
313,226,2.0,1376142667
915,478,1.0,1309157495
728,208,2.5,1363411292
79,481,4.0,1367714963
169,163,5.0,1317009032
810,16,2.0,1382653160
983,486,4.0,1357067521
180,168,4.0,1281975162
628,325,2.5,1370650593
260,8,3.0,1246486788
486,438,4.0,1369304765
772,161,3.0,1371045766
5,435,2.5,1327876045
297,222,3.5,1294836202
620,386,2.0,1365191754
855,166,4.0,1267773153
360,312,2.5,1285434555
117,230,4.0,1371065289
357,20,4.0,1276433395
957,52,2.0,1271741535
843,393,3.0,1355597531
439,321,3.5,1291037810
331,66,3.5,1266928679
525,500,4.5,1280970196
654,275,4.0,1337944341
188,400,5.0,1290249476
968,233,4.0,1367210677
281,453,3.0,1366611027
511,352,1.0,1267989791
466,276,3.0,1273332557
115,363,3.0,1245646939
940,308,2.0,1333007377
236,142,4.0,1259382336
338,122,4.0,1313066557
522,205,1.5,1352198729
199,91,3.0,1278246752
764,419,1.0,1334986127
50,441,4.0,1293626394
940,122,3.5,1279812377
142,418,4.0,1309741875
783,187,4.0,1315192600
528,80,5.0,1258762847
514,156,5.0,1257956305
670,427,4.0,1399762941
30,419,3.5,1322504381
82,399,5.0,1274393414
31,259,3.0,1261177490
748,475,4.0,1246234276
333,411,4.0,1325870014
660,127,5.0,1363130349
177,371,2.0,1247692393
370,4,5.0,1346333668
547,213,4.0,1310213010
535,406,2.0,1303660845
106,69,3.0,1330788165
97,361,3.0,1357478178
230,231,4.0,1292548811
227,279,4.0,1368615669
371,471,4.0,1249441037
100,397,4.0,1302154881
445,60,2.5,1311349415
468,283,1.0,1293864780
55,119,3.0,1273905885
195,306,4.0,1372465994
520,463,3.0,1345218165
424,268,4.5,1362538895
315,138,4.5,1297371851
128,49,3.0,1299713183
32,230,4.0,1366557182
93,220,4.5,1285713319
519,363,5.0,1274625495
258,35,3.5,1380465272
853,422,5.0,1270022582
902,182,4.0,1370754794
220,120,3.0,1255133204
752,276,3.0,1318590680
106,268,2.5,1392921137
548,259,3.0,1352009720
416,258,3.0,1334097592
557,476,4.0,1316032778
810,278,3.0,1383234019
309,291,3.5,1356686747
366,237,2.5,1316295632
521,244,4.0,1365881739
459,9,1.0,1366661772
599,343,4.0,1362727517
370,254,2.5,1379849568
331,273,5.0,1257790478
689,142,5.0,1341188653
642,244,5.0,1244085314
707,416,0.5,1280250668
11,443,3.0,1288460574
818,104,4.0,1244164836
507,186,4.0,1344624250
419,36,4.5,1322461080
122,161,2.5,1303722420
911,458,5.0,1267750555
235,64,4.0,1324467085
331,141,3.0,1244682259
543,162,0.5,1317564852
348,389,5.0,1345564369
958,454,3.0,1299285523
412,417,3.0,1256482242
224,133,4.5,1253241199
153,472,4.0,1307250807
212,111,2.5,1332075901
92,200,5.0,1255794804
921,274,3.0,1320483009
331,89,4.0,1378382188
467,18,4.0,1281376264
860,484,4.0,1308835908
641,410,4.0,1352173632
955,340,3.0,1277604237
709,276,5.0,1309733615
970,359,3.5,1313426959
554,360,2.5,1248516304
878,381,4.5,1256769106
930,472,2.5,1398374063
228,340,5.0,1271142087
194,365,4.0,1280084583
530,260,1.0,1269307219
845,22,2.0,1348965182
243,383,5.0,1370893007
389,217,2.0,1348196164
276,341,4.0,1303271711
450,466,3.0,1369144015
639,493,4.5,1285273699
587,494,4.5,1380944401
574,201,4.5,1329732927
478,492,3.0,1277348383
480,265,4.0,1304965139
288,187,2.0,1298917333
698,289,2.0,1310671360
690,361,3.5,1388264492
678,263,4.0,1284715349
695,417,3.0,1325600418
540,66,3.0,1292799730
330,498,2.0,1298793920
470,456,3.0,1277467075
759,97,4.0,1324506503
849,443,4.0,1319862740
534,291,5.0,1336603165
939,93,3.0,1245971581
467,160,3.0,1343541311
977,257,4.0,1327835431
984,117,4.0,1395333264
420,351,3.0,1285899984
608,180,4.0,1383056002
122,35,3.0,1268551116
762,296,3.0,1292047759
891,428,3.0,1249527387
308,295,4.0,1334469449
932,20,3.5,1377561087
924,353,4.0,1307436191
334,215,2.0,1387487250
954,387,3.0,1277021918
420,53,3.5,1341049835
326,140,1.5,1356407399
649,136,4.0,1385953697
789,448,3.0,1393904239
832,169,4.0,1261958623
844,367,5.0,1260810293
573,122,3.0,1331448805
250,139,4.0,1393988001
990,26,4.0,1361528437
95,215,3.0,1365604896
296,38,4.0,1331104333
184,133,1.5,1286803620
260,288,4.0,1289922350
799,197,2.0,1351645566
667,112,4.0,1399196800
186,143,3.0,1397368716
409,445,4.5,1348328766
69,363,3.5,1378046703
838,308,2.0,1390078144
773,471,4.0,1263891264
627,369,0.5,1259009463
859,382,3.0,1332873998
8,28,3.0,1272865690
265,147,5.0,1348713173
783,310,3.0,1392633250
484,378,4.0,1286937827
761,81,3.0,1254347396
617,15,2.0,1376575297
775,269,1.5,1368484115
736,215,5.0,1316978834
840,466,2.0,1284054620
371,23,4.5,1288731787
783,336,4.0,1398551815
677,190,3.5,1304865818
83,468,5.0,1380116667
807,281,5.0,1290628818
646,160,3.0,1329314373
211,149,4.0,1326037056
313,385,2.5,1365911421
604,284,4.0,1348798650
337,91,2.0,1318887806
490,116,4.0,1393000607
403,219,5.0,1391622597
639,493,4.0,1331995257
191,484,2.0,1302598930
671,140,4.5,1374968922
843,463,3.0,1274317401
335,20,2.0,1320818608
522,364,4.0,1319444149
619,339,4.5,1348336510
87,307,3.5,1288307102
579,410,5.0,1254855777
62,495,4.0,1387726751
387,85,4.0,1313290342
146,101,3.0,1382583050
153,427,3.0,1397016120
619,434,3.0,1327087910
660,202,5.0,1366489552
698,412,4.0,1299850685
349,410,4.0,1394392273
854,333,3.0,1341681371
178,25,3.0,1285269580
889,371,3.0,1394781858
847,31,2.5,1294990913
487,468,5.0,1389359668
778,207,4.0,1320938874
661,402,4.0,1393943624
247,168,3.5,1328959295
254,343,1.5,1362735972
500,67,3.5,1292972460
541,191,1.0,1279416306
352,11,5.0,1253007443
512,411,3.0,1262843828
778,165,2.5,1368375849
13,140,3.0,1323318918
559,481,5.0,1348618867
151,412,3.0,1374461845
50,262,2.5,1252025059
215,326,4.0,1301861832
991,428,2.0,1337492167
644,213,3.5,1299635425
372,345,4.0,1248466459
113,47,2.5,1376390732
252,36,4.5,1327304852
963,82,3.5,1342427597
341,44,4.0,1292228213
53,231,3.0,1375602659
130,453,3.5,1321891821
836,407,3.5,1263393277
193,407,3.0,1324937353
591,87,4.5,1263731939
57,35,2.5,1330769311
97,349,4.0,1320483910
198,453,5.0,1292845340
647,317,4.5,1365368400
147,209,4.0,1316284438
684,166,2.5,1334327779
575,180,4.0,1339369579
577,2,3.0,1306772060
295,403,2.0,1369624235
723,367,4.0,1295224731
621,447,2.0,1352626447
794,195,3.0,1283799078
684,478,5.0,1292478021
12,353,4.0,1367486724
918,23,4.0,1385897818
333,26,5.0,1248995150
220,30,4.0,1381939512
398,275,3.5,1342007603
342,167,4.0,1265554629
798,90,5.0,1255861975
512,224,2.5,1298625110
172,106,3.0,1378856781
468,28,4.0,1248073077
748,127,2.5,1258487084
987,457,2.5,1323842226
166,61,4.0,1393571164
699,176,4.0,1349301183
170,95,4.0,1302438098
564,463,3.0,1244419796
512,96,4.0,1310969846
831,141,5.0,1329920425
189,86,5.0,1371203281
120,488,4.0,1393754033
105,123,1.0,1272986856
674,395,4.0,1376702345
807,353,2.0,1244965042
41,216,5.0,1341621252
889,424,5.0,1271314442
876,108,2.0,1356958118
677,179,3.5,1282901485
321,70,5.0,1325419556
886,464,2.0,1362698646
335,414,4.0,1285116219
160,127,3.0,1334803939
264,414,3.5,1396892302
865,206,3.0,1387124601
530,438,4.0,1291150207
685,263,3.5,1324534851
477,67,3.5,1255258859
352,479,2.5,1340850365
545,138,4.0,1379799576
773,225,2.0,1244745533
210,61,5.0,1265764553
496,377,1.5,1361031659
895,102,3.5,1399451696
842,293,3.0,1393414409
382,15,4.0,1309173180
676,50,1.0,1311802062
481,260,3.5,1244003720
919,101,4.0,1387597623
936,426,4.5,1261794292
5,452,5.0,1264738867
34,10,2.0,1319849100
792,244,4.0,1363378524
145,123,3.5,1344740026
351,150,4.0,1295038579
583,383,4.5,1373654045
465,159,4.0,1310310827
348,484,3.0,1334680906
742,253,3.0,1387717883
125,332,5.0,1395663825
790,201,4.0,1321316937
271,284,4.0,1256858533
357,98,2.5,1255668441
527,453,3.0,1296340597
754,222,3.0,1313242904
498,208,1.0,1255282420
153,275,5.0,1378220653
53,334,3.0,1251341179
149,47,2.0,1382502735
503,115,3.5,1339050255
870,408,3.5,1248511367
450,184,4.5,1359269039
219,370,4.5,1355940919
625,11,4.5,1316616468
800,77,5.0,1361265413
277,330,3.0,1346427386
452,221,4.0,1352285620
428,487,4.0,1337632822
83,347,3.5,1399918230
962,54,3.0,1391704471
218,59,5.0,1257056534
738,193,5.0,1246524362
782,32,4.0,1399063846
527,146,3.0,1355721621
404,132,0.5,1276272939
290,208,3.5,1378386828
420,338,4.0,1245945720
339,213,3.5,1322573256
777,179,2.0,1281422866
711,431,4.5,1284379147
670,310,4.0,1399736502
845,409,3.0,1243837951
987,126,5.0,1308999239
959,138,3.0,1363775934
419,391,3.0,1271400467
909,382,3.5,1265484234
207,245,3.5,1266118357
686,193,4.0,1291514083
696,353,3.0,1323862615
265,481,5.0,1341508875
983,275,4.0,1272711629
758,135,5.0,1250604174
36,495,5.0,1247422291
373,45,4.0,1395708666
488,361,3.0,1335647697
259,462,3.0,1379998123
994,38,3.0,1308524341
531,135,3.5,1385785021
924,430,4.0,1261820970
23,235,3.0,1306316785
104,67,5.0,1370224174
241,75,3.5,1308931322
903,264,4.0,1290345002
873,90,4.5,1289890670
716,102,2.5,1366020425
253,3,4.0,1381044663
142,93,2.5,1294721202
814,12,4.0,1395550123
655,82,4.0,1352841322
451,171,4.0,1377009112
783,391,4.0,1263744718
307,350,3.5,1274819367
984,234,1.5,1384273350
500,304,4.0,1284628823
622,464,1.0,1293483121
8,495,5.0,1396389251
69,45,3.0,1309008557
702,25,4.0,1254876350
691,4,4.0,1374962464
575,388,4.0,1369018266
68,230,3.0,1293590559
718,434,3.5,1284357184
912,442,4.0,1382347131
980,449,3.5,1377446093
408,382,3.0,1292578468
518,362,1.0,1288005952
119,195,3.5,1257565007
825,156,4.0,1379321656
31,110,3.0,1381147501
518,459,5.0,1251921627
483,165,2.0,1277134604
207,386,3.0,1390622581
669,329,4.0,1328020674
579,61,5.0,1248534450
971,209,3.0,1313943388
387,480,4.0,1264856280
412,125,4.0,1318623643
842,307,5.0,1273827615
370,287,3.5,1335216867
353,85,4.0,1302425164
944,209,2.5,1306968052
336,500,3.0,1362313478
891,234,4.0,1320820655
906,465,4.0,1385491942
289,43,3.5,1352019467
996,475,4.0,1295778007
963,284,3.0,1297546992
965,251,4.0,1340949888
140,167,3.0,1377245664
953,193,3.5,1262908653
300,400,2.0,1291814616
13,67,4.0,1312983434
664,207,4.5,1244353369
428,324,3.5,1245373715
825,36,3.0,1258448504
864,383,2.5,1322114186
400,286,3.0,1337693817
992,349,5.0,1330145935
109,279,3.5,1322644415
485,447,3.0,1295689742
888,453,5.0,1300911675
356,175,5.0,1274361102
149,11,5.0,1276381608
879,376,4.0,1314141447
716,19,4.0,1304563101
307,190,3.0,1291300924
533,72,3.0,1367778653
60,299,4.0,1386268140
435,75,2.5,1319000713
21,381,5.0,1325783924
875,137,4.0,1330889821
382,238,1.0,1281268106
245,281,3.0,1342517394
902,473,3.0,1312778623
73,462,0.5,1292752246
449,287,5.0,1361495968
76,141,3.0,1330747356
698,321,1.5,1324250459
590,158,5.0,1313889015
390,201,2.0,1375821675
577,488,3.5,1375966492
342,29,3.0,1271700558
290,95,2.0,1331259499
568,274,1.0,1337535830
331,131,3.0,1264483587
259,247,3.0,1385590335
426,35,4.0,1265513928
702,450,4.0,1245723424
6,132,3.5,1312062329
6,297,3.0,1284743287
191,335,4.5,1393451895
148,114,4.0,1277394942
405,465,3.0,1251727359
258,90,5.0,1336348709
730,223,4.5,1384096068
479,286,0.5,1255741306
90,87,5.0,1378579579
824,222,4.0,1338060776
864,267,5.0,1268263205
10,33,4.0,1276210544
87,294,2.5,1264192152
762,238,3.0,1388866091
838,5,3.0,1392576741
151,187,4.0,1270453643
988,248,4.0,1269128093
625,99,3.0,1264444716
30,51,4.0,1360327005
128,65,4.0,1276926607
78,196,4.5,1367094347
421,58,4.0,1304233016
55,176,4.0,1259193279
480,186,2.5,1305374350
305,486,3.0,1267014094
546,165,4.5,1321916321
105,135,5.0,1301243804
172,60,3.5,1398084495
499,315,5.0,1382646811
22,394,3.0,1290419160
287,289,4.0,1374599665
391,179,4.0,1281255380
617,123,4.0,1336573366
149,334,3.5,1394493571
272,420,3.0,1377251702
788,367,3.5,1294937072
299,294,3.0,1364936084
172,244,2.0,1296531448
47,311,4.0,1256663833
626,414,5.0,1264010874
787,282,4.0,1248062904
816,351,2.5,1295218245
992,298,4.0,1381936000
207,431,4.0,1247085841
453,403,4.0,1336703049
395,360,4.5,1380706644
975,77,3.0,1295809685
925,87,3.0,1310983061
754,467,4.0,1262223568
301,80,0.5,1316807734
708,409,3.0,1291416162
676,381,5.0,1246599720
176,474,3.0,1361152031
855,381,4.0,1295519866
783,85,3.5,1392657728
110,274,5.0,1248001085
684,265,5.0,1250837732
963,472,3.0,1247158594
864,111,4.5,1263162457
202,360,4.0,1249123885
168,273,3.0,1307563824
614,350,4.0,1343206486
86,388,3.0,1357982503
654,311,3.0,1359141609
959,310,3.5,1381378518
849,412,3.5,1266825856
725,105,3.0,1266913083
51,424,4.0,1394339418
112,265,2.0,1367679790
463,164,5.0,1282425149
442,136,3.0,1373411953
271,190,4.0,1300401661
577,252,3.5,1293295119
344,214,0.5,1317749724
183,473,3.0,1315069460
503,122,4.0,1392198758
844,305,3.0,1355871852
10,326,4.5,1342488338
494,218,4.0,1393163487
234,170,2.5,1248513396
298,258,5.0,1359327131
244,159,3.0,1354538637
509,76,1.5,1269356908
351,275,3.5,1324438575
267,121,3.5,1365299679
630,357,3.5,1387141619
656,240,2.0,1265762460
893,357,3.0,1260756328
201,65,5.0,1277733008
239,458,4.5,1361769521
334,444,2.5,1329981981
915,318,3.0,1391213274
415,188,4.0,1317017481
969,98,5.0,1365881150
484,272,2.5,1340709968
437,105,4.0,1264114451
999,135,3.5,1325831669
246,333,3.5,1359963138
858,196,4.5,1295142367
8,231,4.0,1343533710
152,479,4.0,1242351921
392,202,3.0,1343523253
211,396,3.0,1295494791
367,482,4.0,1380953599
944,92,5.0,1250144574
670,389,1.0,1314948937
570,348,3.5,1343612264
86,47,4.0,1390051782
55,11,3.0,1307537102
713,162,2.0,1365278001
634,463,2.5,1287646116
446,51,4.0,1299081586
620,5,3.0,1322154542
304,304,3.5,1297366594
132,469,0.5,1291337872
421,287,2.5,1304819299
904,424,4.5,1338615274
385,391,4.0,1310845999
988,355,2.0,1317015840
198,85,2.0,1263820214
47,296,5.0,1264436609
740,453,3.0,1332563513
757,398,4.0,1327617961
203,482,3.5,1332351552
261,266,2.0,1322582032
690,338,4.0,1315364754
24,465,2.0,1382517703
687,230,5.0,1295593555
786,305,1.5,1275785905
340,480,4.0,1357489695
412,145,5.0,1282874521
973,376,5.0,1342298783
261,214,5.0,1253026608
286,473,3.0,1249110792
513,435,3.5,1354006564
86,208,3.0,1395379943
850,446,4.0,1339140434
430,414,4.0,1343537486
581,311,3.0,1297063623
31,290,3.5,1378037343
710,453,3.0,1368421247
603,236,4.0,1388466687
440,33,1.0,1320460951
985,133,5.0,1357522880
349,104,2.5,1369410852
895,42,3.0,1244948442
412,131,1.0,1318071645
528,191,3.5,1369613096
310,422,4.0,1260633764
949,269,4.5,1259076534
396,244,3.0,1377407984
788,392,3.0,1365936071
338,61,3.0,1276122766
674,158,3.0,1376847082
437,306,4.0,1391198021
704,69,5.0,1372539964
663,294,3.5,1337809635
365,443,4.0,1394671433
923,95,3.5,1380752085
113,248,2.0,1341974980
785,258,4.0,1297715648
176,57,3.0,1383998321
149,263,4.0,1347088718
178,208,3.5,1258425501
936,394,4.0,1365675585
382,29,3.5,1268211062
223,222,4.0,1330785890
259,468,5.0,1257783205
785,490,5.0,1287994223
189,162,4.0,1273214060
306,456,3.0,1324936853
378,482,4.0,1323668029
602,98,4.0,1344306141
343,173,4.0,1243398033
774,127,3.0,1313151288
156,100,4.0,1323658064
712,71,3.5,1369464969
55,186,3.0,1258373588
766,334,4.0,1262956049
442,84,5.0,1363236327
685,229,4.0,1303266750
200,289,4.0,1308024099
403,351,4.0,1306070923
614,250,4.5,1306748521
797,97,4.0,1273882853
663,346,5.0,1387430014
623,218,4.5,1337410132
928,382,4.5,1350171993
778,435,4.0,1398975480
603,192,3.5,1392648853
177,166,3.0,1392943262
449,464,3.5,1397889296
743,12,4.0,1343094467
541,191,3.0,1393316206
955,449,3.0,1368021505
301,188,5.0,1361496692
707,492,1.0,1265441403
307,276,5.0,1323999864
751,242,4.5,1284014498
869,322,4.0,1270535624
991,479,4.0,1256289008
896,18,4.0,1244465287
267,426,4.0,1342891319
214,458,4.0,1351909938
594,375,0.5,1250018623
640,262,4.5,1336486074
483,66,4.5,1279529999
262,464,3.5,1291124076
67,69,3.0,1252329085
574,127,3.0,1261139846
133,125,3.5,1356808620
649,102,2.5,1283692033
540,214,4.0,1276064425
512,378,2.5,1373286810
211,150,4.0,1325719049
988,406,4.0,1244893986
987,65,4.5,1378351697
717,228,3.5,1263369830
253,433,5.0,1247407135
38,77,4.0,1288513286
43,396,0.5,1357976008
629,191,3.5,1346259346
405,141,5.0,1334195369
987,115,5.0,1370491266
702,123,4.0,1296160311
46,240,4.0,1283230716
454,446,3.0,1245265344
678,59,3.0,1377770469
305,379,3.5,1390954779
715,395,3.5,1351586307
233,114,4.0,1356360293
245,82,2.0,1389257268
721,214,1.0,1255594296
760,257,4.0,1243591016
295,324,4.0,1394827089
839,9,3.5,1348449512
383,3,4.0,1266504138
158,456,2.5,1326308252
405,265,5.0,1302629786
1,338,3.0,1266610526
217,325,3.0,1389150494
928,278,3.5,1337376984
507,101,4.5,1255141519
761,118,3.0,1308035628
904,453,3.5,1308245204
581,407,3.0,1260052983
30,80,1.0,1345558155
627,133,3.0,1273900725
520,485,2.0,1327687589
881,492,5.0,1349964780
275,39,2.5,1259047306
492,3,5.0,1347586177
827,26,3.5,1303037898
951,264,2.5,1317572729
926,469,3.0,1276586066
847,52,3.5,1348031645
36,466,4.0,1374389314
311,197,4.0,1327417806
44,390,3.0,1325348571
155,382,3.0,1311522172
77,155,5.0,1332611116
590,377,3.5,1349044565
613,214,3.0,1390750318
438,406,4.0,1284731232
432,486,4.0,1331176466
542,56,5.0,1279465701
39,486,2.5,1349804670
239,43,3.5,1392250934
13,27,3.0,1397459341
122,45,2.0,1375838507
144,302,3.0,1257110008
684,369,2.0,1359517982
455,33,4.0,1334027293
368,127,4.5,1364622844
759,490,3.0,1380299907
247,95,4.0,1310182424
923,284,2.0,1361179380
45,350,3.0,1285153927
765,354,4.0,1331354855
375,109,5.0,1289292214
291,81,1.0,1279075514
207,179,4.0,1270837170
924,192,4.0,1358443091
995,35,4.0,1358494775
519,420,3.5,1286211946
958,262,5.0,1264325770
242,493,3.0,1295107117
622,221,3.5,1331820967
114,186,4.0,1280420185
819,128,0.5,1353379402
302,407,3.0,1243686863
276,270,3.5,1286672757
96,201,0.5,1255216890
294,312,1.0,1362506628
701,79,5.0,1322938571
360,230,2.0,1345968497
288,409,3.0,1308089152
154,148,2.5,1352900053
570,491,4.0,1394532249
423,214,4.0,1312672110
916,455,2.0,1340582027
850,402,4.0,1383850441
50,124,3.0,1325616807
207,145,3.5,1277375613
564,142,3.0,1364125730
854,26,5.0,1333188497
883,232,3.5,1346068542
662,160,2.5,1249393794
565,349,4.5,1360324436
213,232,4.0,1349601423
66,443,3.5,1256787087
232,71,4.0,1345087938
885,313,4.0,1350401966
811,201,2.5,1275043941
850,268,5.0,1270382898
663,3,4.0,1259880965
717,416,4.0,1324828600
320,353,4.5,1318324084
767,143,5.0,1257280590
137,137,4.0,1364135894
881,49,4.0,1275006565
647,172,1.0,1367037680
937,81,3.5,1285532190
566,156,4.0,1304257097
65,429,3.0,1294123297
514,269,3.0,1344687978
132,303,3.0,1308137040
334,21,3.0,1293883831
32,50,5.0,1287402783
868,175,4.0,1267180773
898,114,3.0,1265976194
872,261,3.0,1295168208
498,263,4.5,1395753758
243,422,4.0,1286133120
192,293,4.5,1255221706
142,339,4.0,1361393026
660,489,5.0,1345359501
601,416,3.5,1363042651
561,440,4.5,1264475837
648,254,2.5,1399864088
988,427,4.0,1330934160
191,67,3.0,1326093845
942,103,4.0,1294618135
149,355,4.0,1399543654
599,283,4.0,1364226192
416,486,4.0,1339528096
520,51,1.0,1326947108
735,176,3.5,1369720039
869,328,5.0,1294348753
16,243,4.0,1351779267
808,181,3.5,1384714858
106,211,4.0,1365986744
283,350,1.0,1394027734
104,48,3.0,1374740922
361,232,5.0,1369864410
658,266,3.5,1317808728
35,94,5.0,1320414292
113,393,3.0,1336247954
308,496,4.5,1340358990
911,255,1.0,1390780448
959,86,0.5,1323893740
53,95,2.5,1391999924
859,46,3.0,1391085920
81,394,1.0,1270892593
616,36,3.0,1329863969
834,10,5.0,1316313174
369,244,5.0,1303816112
242,380,2.0,1349201547
31,27,3.0,1292684740
829,79,4.0,1378675076
704,403,4.0,1304233472
869,139,1.0,1283366842
361,32,5.0,1369044215
233,148,3.5,1361340096
610,46,3.5,1343350816
34,60,2.0,1351899806
243,463,4.0,1368564003
951,68,4.0,1344357337
59,17,3.5,1301152672
771,65,5.0,1317767700
529,185,2.0,1352382852
78,275,3.0,1343972287
718,5,3.0,1331575874
302,82,4.0,1327029654
678,465,3.5,1309273967
803,55,4.5,1354347671
897,362,3.0,1381673510
112,489,3.0,1300508573
413,4,5.0,1248171719
900,180,3.5,1391398166
317,19,4.0,1302053800
865,415,3.0,1377864737
145,131,3.0,1293047395
668,498,2.5,1338413593
690,67,5.0,1251036455
858,285,4.5,1390528317
648,181,4.0,1392174794
930,136,1.0,1300409346
827,376,3.0,1321873808
18,133,3.0,1387543218
351,64,4.0,1291976066
955,479,2.5,1334310782
155,27,3.5,1267142428
784,289,3.0,1366289983
506,314,3.0,1270916132
778,318,3.0,1281534733
360,338,3.0,1300153685
332,472,3.0,1350126540
918,282,2.5,1370319604
528,223,4.5,1335784606
12,270,5.0,1291843634
75,473,4.5,1349599375
212,32,3.0,1339068240
691,487,4.0,1348366329
641,297,1.5,1265301625
283,249,3.0,1339767886
195,142,3.5,1374690795
780,48,0.5,1249166209
30,176,5.0,1329080589
9,347,3.5,1312158802
309,470,5.0,1348507229
445,294,3.0,1347699130
310,391,5.0,1331935133
677,33,4.0,1309793925
705,363,3.5,1326937238
426,489,4.5,1371107821
817,97,4.0,1308947775
772,24,4.5,1244969316
704,26,4.0,1389023400
591,50,3.5,1252686955
691,170,4.0,1388641625
91,95,4.0,1244861926
456,219,1.0,1377997828
444,381,3.5,1316379292
727,141,2.5,1259656334
79,415,5.0,1302282816
475,224,5.0,1296317622
927,279,5.0,1329681694
103,165,4.0,1313503903
623,488,4.0,1266540326
456,365,5.0,1325944599
990,59,5.0,1303432527
314,442,4.0,1314562759
247,272,2.5,1304720491
234,295,5.0,1365323459
594,200,4.5,1358376817
644,82,3.5,1258875750
235,250,3.5,1297041590
790,347,5.0,1324235032
387,265,4.0,1331744463
847,448,2.5,1330266805
611,92,2.5,1281438058
943,278,1.5,1351063846
38,75,4.0,1285770432
161,310,1.0,1247367777
462,406,4.5,1317575486
944,497,3.0,1285353977
449,14,3.0,1295058792
117,215,4.0,1307948628
241,450,2.0,1368637511
26,79,4.0,1360055191
648,434,3.0,1329047661
562,133,2.0,1273447088
976,477,3.0,1393759478
806,225,4.0,1326234992
906,240,4.0,1275786959
298,364,2.0,1398949235
805,350,5.0,1294218597
154,494,3.0,1259090809
732,401,4.0,1260516924
652,257,3.0,1283455658
468,142,4.0,1269888684
49,239,4.5,1247339157
654,55,2.0,1316135412
46,492,4.5,1293711505
675,17,2.0,1399919838
285,9,4.0,1282871568
780,384,3.0,1283349297
628,355,3.0,1365529673
82,351,2.5,1378466978
44,268,4.0,1379574541
706,122,3.0,1317432669
770,365,4.0,1264885636
955,322,0.5,1265523003
273,399,4.0,1251976049
394,418,4.0,1380077040
786,37,1.5,1269318108
790,309,4.0,1357523013
595,169,4.0,1337224374
58,380,2.5,1360993123
565,478,1.0,1325167805
1,334,3.0,1263153968
216,493,3.0,1334322999
317,260,3.5,1328047875
228,392,2.0,1392619300
473,343,5.0,1266988422
484,71,4.0,1259922572
766,17,2.5,1368952412
671,406,4.5,1391852476
287,102,3.0,1246360656
511,218,3.0,1311873662
578,392,2.0,1259062208
915,278,3.5,1275663599
821,296,2.0,1295743042
972,237,4.0,1250098763
458,406,3.0,1382578063
95,104,3.0,1368597472
493,133,4.0,1244838909
765,9,4.0,1252324747
150,60,4.0,1340283746
23,276,4.5,1367959741
756,342,4.0,1282438979
215,123,5.0,1365285053
399,290,4.0,1361374451
410,483,5.0,1364347891
131,420,5.0,1395570073
855,467,2.5,1327339639
148,348,4.0,1334121421
381,125,4.0,1302286174
109,383,5.0,1266856301
552,71,3.0,1324710526
121,489,3.5,1313828282
295,166,1.0,1274016870
120,451,4.0,1302382114
456,32,3.0,1309883456
530,174,5.0,1364226207
169,365,4.0,1272157128
710,351,3.0,1263210722
923,493,4.5,1335908029
996,25,4.5,1398795534
143,320,2.5,1290928529
37,161,4.0,1262787677
698,303,0.5,1328040012
261,325,3.0,1339307809
231,126,4.0,1312684736
254,285,3.0,1370521877
329,187,2.5,1297354183
903,159,4.0,1336060059
297,26,5.0,1360442810
980,63,3.5,1344918763
10,442,5.0,1322324778
446,85,5.0,1245388428
922,226,4.0,1329223685
836,485,2.0,1261658939
230,177,4.0,1360071070
536,449,4.0,1282947640
78,315,4.0,1385216303
425,446,3.0,1254557334
193,452,4.0,1246474297
401,239,5.0,1377141066
109,47,4.0,1373951593
792,278,2.5,1390419918
923,464,4.5,1351540905
263,365,2.5,1310994473
329,192,4.5,1367944821
363,174,4.0,1334427354
867,443,3.0,1340597001
378,160,4.0,1328273835
780,354,4.5,1281972540
341,213,4.0,1320807729
259,91,3.5,1356132714
335,234,3.0,1251791032
85,165,3.0,1284533714
522,323,4.0,1329754584
801,180,2.0,1328595844
814,427,4.0,1272200208
571,109,5.0,1333121963
308,34,4.5,1262490046
262,189,3.5,1245929607
898,327,0.5,1375708965
797,221,3.5,1351396958
631,451,2.0,1376689953
680,173,4.0,1369496576
865,486,2.0,1275504351
701,169,2.0,1289079612
452,375,4.0,1372633080
251,436,3.0,1285231004
324,66,3.0,1397668911
925,268,5.0,1385351739
229,271,3.0,1379823167
702,126,5.0,1335500396
828,247,3.0,1297254271
636,272,5.0,1311402898
596,259,3.0,1341476909
297,411,2.5,1322287159
727,238,3.0,1352236341
237,407,3.5,1309083297
978,448,3.0,1272996160
625,417,4.0,1264916827
